stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,3.34,0,0,0,0
16hpf,0,0,0,0,0,0,0,2.05
24hpf,1,0,1,0,0,0,0,0
2dpf,16.68,0.83,1.67,2.5,0.83,0.83,0,0.83
3dpf,137.34,0,0,0,4.6,0,1.15,0
5dpf,27.91,2.58,1.55,0.52,12.4,0,0.52,4.13
10dpf,116.72,1.26,0,0.63,2.51,0,0.63,0
