stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,0
2dpf,10.84,0,20.02,0.83,2.5,0.83,0.83,3.34
3dpf,171.82,0.57,12.07,0,0,0.57,0,0
5dpf,7.75,1.03,7.75,0.52,0,11.89,1.03,5.17
10dpf,121.11,1.88,36.4,0,0,1.26,1.26,0.63
