stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0
3dpf,3.45,0,0,1.15,0.57,0,1.15
5dpf,0.52,0,4.65,1.03,1.55,0,9.82
10dpf,3.14,1.26,5.65,3.14,6.28,0.63,8.16
