stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6245.38,113.55,20.65,0,1094.23,72.26,0,185.81,2415.57,2126.53
12hpf,5817.95,188.92,36.63,177.35,1484.37,258.32,15.42,343.14,2641.02,1844.86
14hpf,5169.61,86.94,237.41,337.73,1100.13,494.89,96.97,83.6,1922.72,1785.62
16hpf,4405.16,190.73,371.2,305.57,1425.32,574.23,155.86,143.56,1874.45,2085.68
19hpf,6256.69,48.16,157.62,192.65,823.13,348.08,205.78,45.97,700.54,1641.89
24hpf,4877,78,630,217,1247,543,255,24,1357,975
2dpf,1415.43,42.54,108.43,144.3,748.17,1234.43,157.64,24.19,446.23,400.36
3dpf,2889.89,70.68,59.19,67.81,78.15,1029.19,58.04,0,121.82,207.45
5dpf,430,46.51,197.43,173.14,117.84,1175.27,78.56,64.6,307.51,921.51
10dpf,1267.62,90.36,218.38,195.16,74.68,1315.31,57.73,1.26,227.79,226.54
