stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm
2dpf,0,0,0.83,0
3dpf,18.96,0,1.15,0
5dpf,8.79,0.52,1.55,0.52
10dpf,10.04,0,1.26,0
