stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,5,7.51,0.83,0,5,0.83
3dpf,1.72,0,0,1.15,4.02,0,0,1.15,0.57
5dpf,1.55,0.52,1.03,0,4.13,0,0.52,3.62,0.52
10dpf,0,0,0,0.63,1.88,0,0,0,0
