stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0,1.67,0,0
3dpf,6.9,0,0,2.3,0,0,0.57
5dpf,0,1.03,0,2.07,0.52,0,1.03
10dpf,0,3.14,0,0,0,0.63,0
