stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1982,113.55,0,0,423.24,72.26,0,144.52,598.73,361.3
12hpf,1443.89,80.97,0,88.68,485.79,192.78,0,148.44,410.61,267.96
14hpf,2166.82,23.41,173.88,257.48,528.33,284.23,13.38,60.19,812.56,535.02
16hpf,1132.05,45.12,84.08,211.23,537.31,276.86,24.61,53.32,851.09,393.76
19hpf,2228.59,6.57,4.38,122.59,299.92,221.11,15.32,19.7,297.73,223.3
24hpf,1277,2,14,109,463,281,21,8,525,153
2dpf,464.58,6.67,14.18,125.11,467.92,966.69,40.87,4.17,151.8,100.92
3dpf,999.88,6.32,4.02,37.93,58.61,874.04,5.17,0.57,33.33,37.35
5dpf,131.79,9.3,8.27,99.75,59.95,603.14,10.85,3.1,37.21,99.75
10dpf,358.95,6.9,10.67,97.9,34.51,518.34,9.41,0,33.26,30.75
