stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,2.5,0,0,4.17,5.84,0.83,0.83,2.5
3dpf,22.41,0,0,0.57,6.32,0,0.57,0.57
5dpf,2.07,0.52,0.52,0.52,5.17,0,1.55,3.1
10dpf,4.39,0,0,0,0,0,0,0.63
