stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,1.67,0,1.67,0
3dpf,2.87,0,0,0.57,2.87,0,0.57
5dpf,0,0.52,1.03,0,0.52,0.52,1.55
