stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,0.83,0,0,0.83,4.17
3dpf,5.75,0,0,0,1.72,1.15,0,0,1.72
5dpf,0.52,1.03,2.07,0,0.52,7.24,0.52,0,4.13
10dpf,19.45,0.63,1.26,0,0,0.63,0,0,2.51
