stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5099.53,10.32,30.97,0,722.61,72.26,0,123.88,2384.6,1094.23
12hpf,5316.74,102.17,13.49,163.86,1145.08,208.2,13.49,198.56,2565.84,1341.71
14hpf,3434.15,40.13,207.32,120.38,822.59,407.95,90.28,40.13,1872.56,1280.7
16hpf,2565.57,82.03,338.38,59.47,764.96,352.74,131.25,55.37,1550.42,986.44
19hpf,2664.24,24.08,120.41,13.14,317.43,157.62,109.46,6.57,595.46,402.81
24hpf,1855,31,294,23,342,178,71,3,926,207
2dpf,236.88,28.36,39.2,34.2,86.74,189.34,58.39,1.67,196.84,91.75
3dpf,470.06,25.28,27.01,20.11,17.24,244.22,21.26,0,110.33,129.87
5dpf,160.22,20.67,119.9,82.18,44.96,584.02,33.59,58.92,379.87,803.67
10dpf,607.45,66.52,123.62,138.68,112.33,1457.76,64.01,4.39,407.27,252.27
