stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,0,0
3dpf,29.88,0,3.45,0.57,0
5dpf,0,0,1.03,0,0.52
10dpf,16.32,0,1.26,0.63,0
