stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0
2dpf,0,0,3.34,0.83,0.83,0
5dpf,0.52,0,13.44,0,0,0.52
10dpf,0,0.63,10.04,0,0,0
