stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,17.52,0,0,0.83,3.34,4.17,2.5,3.34
3dpf,159.75,1.72,0,0.57,0,5.17,1.15,1.15
5dpf,3.62,0.52,0.52,0.52,1.55,10.34,0,1.55
10dpf,45.18,0.63,0,3.14,0,6.28,0,0
