stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0,2.5
3dpf,2.87,0.57,0,1.15,2.3,0.57,1.15
5dpf,0,2.07,0.52,0,2.07,1.03,3.62
10dpf,1.26,3.77,0,0,3.14,8.16,10.67
