stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.85,1.67,0,0,0.83,0,0
3dpf,21.26,0.57,0.57,4.02,0.57,1.15,0
5dpf,7.75,1.55,0,0,0,0,1.03
10dpf,7.53,0.63,0,1.88,0,0,0
