stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.67,0,0,0,0,0
3dpf,4.02,0,0,0.57,2.3,0
5dpf,1.55,0.52,0,0.52,1.03,1.55
10dpf,3.77,0,0.63,0.63,1.88,0
