stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0
2dpf,12.51,0,0,0.83,3.34,0.83,2.5
3dpf,163.77,0,0.57,0,4.6,0.57,1.15
5dpf,1.03,0,0.52,0,2.07,0.52,0
10dpf,25.1,0.63,0,0,2.51,0,0
