stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,20.65,0,0,0,0,0
12hpf,42.41,1.93,0,5.78,3.86,11.57,0,1.93,13.49,11.57
14hpf,133.75,0,0,16.72,20.06,26.75,0,0,26.75,26.75
16hpf,356.84,0,0,34.86,32.81,43.07,8.2,2.05,41.02,65.63
19hpf,639.24,0,4.38,24.08,10.95,8.76,2.19,0,4.38,37.22
24hpf,398,3,26,55,17,18,1,0,22,32
2dpf,705.63,5,36.7,57.55,150.97,281.92,18.35,14.18,89.25,141.79
3dpf,2425.58,28.73,79.88,55.17,79.88,925.75,20.11,1.15,27.58,164.92
5dpf,379.87,100.26,97.16,226.89,58.4,1078.1,102.33,108.53,101.3,681.18
10dpf,582.35,92.87,184.49,90.36,23.22,399.74,18.2,0.63,30.12,99.78
