stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1579.41,10.32,10.32,0,185.81,10.32,0,30.97,0,299.37
12hpf,587.96,32.77,7.71,96.39,269.89,19.28,1.93,9.64,26.99,138.8
14hpf,80.25,26.75,60.19,50.16,157.16,16.72,3.34,0,3.34,50.16
16hpf,79.98,49.22,12.3,14.36,125.1,16.41,0,0,10.25,47.17
19hpf,155.43,17.51,0,8.76,116.03,8.76,19.7,0,0,28.46
24hpf,65,27,2,7,135,15,13,1,14,21
2dpf,288.59,8.34,25.86,60.05,202.68,341.14,42.54,4.17,139.29,219.36
3dpf,875.18,26.43,72.41,53.44,52.87,569.47,21.84,0,49.42,204
5dpf,135.93,23.26,165.39,114.74,50.13,520.45,71.84,6.2,114.22,553.52
10dpf,355.81,20.71,192.03,43.93,22.59,298.71,16.94,0.63,52.09,163.79
