stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2838.81,72.26,30.97,0,495.5,72.26,0,113.55,485.18,825.84
12hpf,4002.01,123.38,25.06,129.16,1037.13,213.98,11.57,260.25,867.49,1137.37
14hpf,2447.71,70.22,113.69,187.26,508.27,367.82,60.19,36.78,331.04,1136.91
16hpf,2789.11,164.07,285.06,151.76,834.68,362.99,121,129.2,533.21,1534.01
19hpf,4958.5,41.59,111.65,129.16,575.76,273.65,190.46,32.84,135.73,1650.65
24hpf,2766,70,538,180,803,394,242,13,405,912
2dpf,961.69,12.51,27.52,131.78,450.4,976.7,260.23,16.68,267.74,482.93
3dpf,2068.72,30.46,38.5,127.57,129.3,1783.7,37.35,0,95.97,356.28
5dpf,790.23,46,121.45,224.3,117.32,1874.02,142.13,65.64,216.55,1428
10dpf,1707.52,63.38,138.68,242.23,64.64,1737.64,74.68,1.26,186.38,392.84
