stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,154.84
12hpf,0,0,0,0,0,0,0,0,0,26.99
14hpf,10.03,0,0,0,0,0,0,0,0,588.52
16hpf,57.42,6.15,0,4.1,6.15,4.1,0,0,8.2,654.21
19hpf,61.3,0,0,2.19,28.46,6.57,0,0,0,807.81
24hpf,156,1,5,2,148,57,1,1,30,474
2dpf,214.36,3.34,8.34,12.51,175.16,384.51,28.36,0.83,11.68,530.47
3dpf,382.71,7.47,4.02,5.17,14.94,814.27,12.07,0,4.6,75.85
5dpf,129.21,9.82,7.75,13.44,44.45,823.83,29.46,2.07,10.85,282.19
10dpf,100.41,10.04,6.9,4.39,1.26,661.42,19.45,0,3.14,58.36
