stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,3.34
3dpf,0.57,1.15,0,2.3
5dpf,0.52,2.58,0,14.99
10dpf,0,0.63,0,3.14
