stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0.83,0,0.83,0.83,0,0,0.83
3dpf,5.75,1.72,0,0,1.72,0,0.57,0
5dpf,3.1,0,0,0.52,2.58,1.03,0,0.52
10dpf,3.77,0,0.63,0,1.88,3.14,0,0
