stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,11,0,0,0,0
2dpf,31.69,1.67,1.67,3.34,2.5
3dpf,13.22,0,0.57,1.15,0
5dpf,74.42,0,3.62,1.55,1.55
10dpf,22.59,0,0,0.63,0
