stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,991,0,30.97,0,103.23,10.32,0,0,320.01,165.17
12hpf,447.24,5.78,25.06,5.78,73.25,17.35,0,5.78,156.15,84.82
14hpf,200.63,3.34,43.47,16.72,26.75,6.69,0,6.69,40.13,10.03
16hpf,196.88,8.2,4.1,4.1,45.12,26.66,2.05,0,47.17,22.56
19hpf,413.76,4.38,0,2.19,15.32,4.38,0,0,13.14,17.51
24hpf,130,0,3,0,32,9,6,0,22,17
2dpf,266.9,5.84,14.18,33.36,139.29,172.65,25.02,4.17,76.73,65.06
3dpf,685.55,5.17,9.77,10.34,12.64,174.69,8.62,0,24.14,37.93
5dpf,104.92,14.47,39.8,51.17,34.63,286.84,20.16,12.4,78.04,173.14
10dpf,396.6,14.43,55.85,47.69,19.45,304.98,10.04,1.26,43.93,67.15
