stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,32.81,0,0,0,0,0
19hpf,0,0,0,19.7,0,0,0,0,0
24hpf,4,0,6,187,1,1,0,1,4
2dpf,5.84,0,24.19,135.95,0,5.84,0,1.67,3.34
3dpf,1.15,0,4.02,27.01,0,0,0,0,0
5dpf,2.07,0.52,26.88,116.8,1.03,3.62,0.52,1.55,3.62
10dpf,4.39,0.63,5.65,61.5,0,2.51,0,0,0
