stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,6,0,0,0,0,0,0
2dpf,0,15.01,0.83,0,3.34,0.83,0,0
3dpf,6.32,7.47,0,0,2.3,0,0,0.57
5dpf,0.52,50.65,2.07,0,2.07,0,0.52,6.72
10dpf,3.14,40.16,0.63,0.63,1.88,0,0,2.51
