stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,3.86,0,0,0,0,0,0,0
19hpf,0,0,2.19,0,0,0,0,0,0
24hpf,0,2,6,0,0,0,0,0,0
2dpf,5.84,0,10.01,0.83,2.5,1.67,0,0.83,2.5
3dpf,5.75,1.15,5.75,0,1.15,1.15,0,0,0.57
5dpf,1.55,2.58,5.17,2.07,0,5.69,0.52,0.52,1.03
10dpf,5.65,25.1,0.63,0.63,0.63,1.88,0,0,0.63
