stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,5.84,1.67,0,0,0.83
3dpf,0,2.3,0,0.57,0,0
5dpf,0,14.99,0,0,1.03,0
10dpf,1.26,19.45,0,0,0,0
