stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,0,0.83,0,2.5
3dpf,2.3,0,0,0,1.72,0,0,1.15
5dpf,1.03,0.52,4.65,2.07,8.27,0.52,1.55,3.1
10dpf,0.63,0,1.88,0.63,1.88,0.63,0,0
