stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0,0,0,15.01
3dpf,0.57,0,0.57,0,1.72,9.77
5dpf,2.07,0.52,4.65,1.55,1.03,43.93
10dpf,0,0.63,16.32,0.63,0.63,5.65
