stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
2dpf,15.85,0,0.83,6.67,8.34,0.83,0.83,2.5
3dpf,27.01,0,0,1.15,11.49,1.15,0.57,1.15
5dpf,2.07,0,0,0,4.13,0,0,2.58
10dpf,13.81,0.63,0,0,5.02,0.63,0,1.26
