stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,5.84,0,1.67,3.34,0,0.83,0.83,0
3dpf,145.39,0,0,4.6,0,0,0,0.57
5dpf,5.17,0,0.52,4.13,0.52,0,0,1.03
10dpf,30.12,0.63,0,3.77,0,0,0,0.63
