stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,2.5,0,0,0.83,0.83,0,0
3dpf,1.72,1.15,0,0,0.57,0,0.57,0.57
5dpf,1.03,12.4,1.55,0.52,5.69,0,0,2.07
10dpf,0,13.18,0,0,1.88,0,0,0
