stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,1,0,0
2dpf,6.67,0,0,8.34,0,2.5,0,0
3dpf,37.35,0,0.57,0,1.15,9.19,0,0
5dpf,8.27,1.03,0,2.58,0,4.13,1.03,2.07
10dpf,13.81,0.63,0,3.77,0,5.02,0,1.26
