stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,4.17
3dpf,0,0,1.72,0,1.15,0,0,0.57
5dpf,0,0.52,3.62,0,1.55,1.03,0.52,19.64
10dpf,0,0.63,2.51,1.88,1.26,0.63,1.26,1.88
