stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,0,0,0.83,0,0,0.83
3dpf,6.9,0,0.57,0,0,1.72,0,0,1.15
5dpf,4.13,0,0,1.55,0.52,2.07,0.52,0.52,3.62
10dpf,9.41,1.26,0.63,0,0.63,0,0,0,0.63
