stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.68,0,0,1.67,2.5,3.34,0
3dpf,33.9,0,0.57,0,2.3,0,0
5dpf,2.58,0,1.55,0,4.13,0.52,1.03
10dpf,22.59,0.63,0.63,0,0,0.63,0
