stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0,1.67,6.67,13.35,1.67,0.83,0.83,6.67
3dpf,112.63,0,0,0,6.32,0,0,1.15,0.57
5dpf,3.62,1.03,0.52,0,4.65,0,0,1.55,5.17
10dpf,60.87,2.51,2.51,0.63,6.28,0.63,0,1.26,3.14
