stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,1
2dpf,49.21,1.67,0,5.84,0,2.5,1.67,30.03
3dpf,29.31,0,0,0,0,0.57,0,0
5dpf,8.79,0.52,0,0,0.52,0.52,0,1.55
10dpf,14.43,0,1.88,3.77,0.63,5.65,1.26,2.51
