stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,1.67,0.83,1.67,5.84,30.03,2.5
3dpf,0,0,0,0,0.57,0.57,0
5dpf,0,0,0,0,0,1.03,0
10dpf,0,0,0,0,0.63,0.63,0
