stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,20.65,0,0,0,0,30.97
12hpf,44.34,0,1.93,0,19.28,1.93,0,0,19.28,15.42
14hpf,26.75,3.34,0,6.69,20.06,3.34,0,6.69,33.44,13.38
16hpf,16.41,2.05,0,4.1,20.51,2.05,2.05,0,38.97,10.25
19hpf,24.08,0,0,0,0,0,0,0,0,0
24hpf,17,0,0,1,9,4,2,0,11,5
2dpf,73.4,0,2.5,5,87.58,109.26,15.85,5,33.36,9.17
3dpf,82.17,1.15,2.87,1.15,12.64,118.95,2.3,0,9.77,4.6
5dpf,9.3,0.52,1.03,3.62,6.72,44.45,2.07,1.55,12.4,10.34
10dpf,28.24,0.63,2.51,1.88,3.14,41.42,5.65,0,3.14,0
