stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.93,0
24hpf,0,0,0,0,0,1,0,0,0
2dpf,14.18,0,0,4.17,8.34,0,0,5.84,0.83
3dpf,116.08,0,0,0,22.99,0,0,0.57,0.57
5dpf,9.82,1.55,1.55,3.1,41.86,1.55,1.03,3.62,3.62
10dpf,46.44,1.26,1.26,0,22.59,0,0.63,1.88,1.26
