stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0,0,0,2.5
3dpf,2.3,0,0,0.57,2.3,0.57,2.87
5dpf,0.52,0,0,0.52,3.1,1.03,9.82
10dpf,1.26,0.63,0.63,0.63,0.63,0,2.51
