stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,10.95,0,0,0,0
24hpf,1,0,75,0,0,0,0
2dpf,0,0,13.35,0,0,0,0
3dpf,2.3,0,5.75,0.57,0,0,0
5dpf,0,0,62.54,0,0.52,0,1.03
10dpf,1.88,3.14,88.48,0,1.26,0.63,1.26
