stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,13.35,0.83,1.67,1.67,10.84,0.83,1.67,5
3dpf,24.14,0,1.15,0,11.49,0,0,1.72
5dpf,3.62,0,1.55,0,8.27,0.52,1.03,4.65
10dpf,5.65,0,0,0.63,3.14,0,2.51,1.88
