stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,6.67,20.02,0,0,2.5,1.67
3dpf,17.24,0,0.57,4.6,33.33,0,0,1.15,0.57
5dpf,1.03,0.52,1.03,2.58,32.56,0,4.13,0.52,1.03
10dpf,12.55,0,0.63,2.51,14.43,1.88,0,1.26,0
