stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0,1.67,0,0.83,0
3dpf,33.33,0,0,0,0,0,0,4.02
5dpf,46,0,1.03,1.55,0,5.69,1.55,22.22
10dpf,77.19,1.26,0,0,0,0,0,16.94
