stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,6,0,0,0,0,0,0,0,0
2dpf,10.01,0,1.67,0.83,3.34,4.17,1.67,3.34,0.83
3dpf,401.1,0.57,0.57,0.57,0,11.49,0,0,1.72
5dpf,7.24,0,0.52,2.07,0.52,10.34,0,1.03,6.72
10dpf,92.87,0,0,0,0,10.04,0,0.63,1.88
