stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,3086.56,20.65,0,72.26,0,10.32,41.29,722.61
12hpf,468.44,0,0,23.13,0,34.7,3.86,53.98
14hpf,16.72,3.34,0,0,3.34,10.03,0,0
16hpf,6.15,2.05,0,0,0,4.1,0,2.05
24hpf,0,0,0,0,0,1,0,0
2dpf,0.83,0,0,1.67,0,0,0,0
3dpf,0.57,0,0,0,0,0,0,0
5dpf,0,0,0.52,0,4.13,0.52,0.52,1.55
10dpf,0.63,0,0,1.88,0,0,0,0
