stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0
2dpf,3.34,0,1.67,1.67,1.67,0,0.83
3dpf,4.6,0,0,0,1.72,0,0.57
5dpf,0.52,2.58,1.03,0,3.62,1.55,0.52
10dpf,2.51,0,0,0,2.51,0,0
