stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0
2dpf,2.5,0.83,0.83,0.83,0.83,0
3dpf,0,0.57,0,0,0,0
5dpf,0,5.69,0,0.52,0,0.52
10dpf,0.63,3.77,0,0,0,0
