stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
24hpf,0,0,1,0,0,0,0,0
2dpf,0,0,1.67,0,0,3.34,1.67,0
3dpf,9.19,0.57,16.66,0,0,9.19,0,0
5dpf,1.03,1.55,34.11,0,0.52,7.75,0.52,0.52
10dpf,11.92,3.14,40.79,0.63,0,11.92,0,0
