stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,1.67,0,0,5,25.02,0.83,5.84,0
3dpf,0.57,0,0,0,60.34,0,3.45,0
5dpf,1.55,1.03,0,2.07,60.99,0.52,5.69,0
10dpf,1.88,2.51,0.63,0.63,57.73,0,8.16,0
