stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,2.5,2.5,6.67,5,0.83,0
3dpf,6.32,0.57,0,0.57,0.57,4.02,5.75,0,0
5dpf,1.03,1.55,1.55,0.52,0.52,1.03,7.24,0,1.55
10dpf,30.75,0.63,1.26,0.63,1.88,2.51,4.39,0,0
