stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,10.84,0,0.83,0,95.92,178.49,0,116.77,2.5
3dpf,22.41,0,1.15,0,11.49,227.56,0,29.88,0.57
5dpf,3.62,3.1,1.55,2.58,6.2,241.88,1.03,74.42,6.2
10dpf,15.69,0,0.63,0,2.51,77.81,0,20.71,0.63
