stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,147.13,0,10.03,6.69,16.72,10.03,3.34,80.25,10.03
16hpf,32.81,4.1,6.15,12.3,16.41,14.36,4.1,38.97,10.25
3dpf,0,0,0,0,0,0.57,0,0,0.57
5dpf,0,0,0,0,1.03,2.07,0,0,0.52
10dpf,0.63,0,0,0,0,0.63,0,0.63,1.88
