stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0,0,0.83,0
3dpf,16.09,0,0,0,2.87,0,0,0,0.57
5dpf,2.58,1.03,1.55,1.03,11.89,1.03,2.07,3.1,1.03
10dpf,6.28,0,0,0,0.63,0,0,0,0
