stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0,0.83,0,1.67,1.67,3.34,0.83,0.83
3dpf,119.53,0,1.15,0.57,0,8.05,0,0,0.57
5dpf,9.3,0.52,2.58,1.03,1.55,9.82,1.55,0.52,1.03
10dpf,62.75,0.63,6.28,1.88,1.88,7.53,5.02,0,4.39
