stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,5.84
3dpf,0,0,3.45,4.02
5dpf,0.52,0.52,2.58,17.57
10dpf,0,0,0.63,8.16
