stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.83
3dpf,1.72,0,0,0,0,16.09,0,8.62
5dpf,3.62,0,4.65,1.03,1.03,14.99,1.55,28.94
10dpf,3.77,1.26,0.63,0,0.63,23.22,3.77,18.2
