stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,21.26,0,0.57,0,0
5dpf,0,0,3.1,0.52,0.52
10dpf,11.92,0.63,1.26,0.63,0
